Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
49,Mali,0.3707,0.1853,0.1853,0.3473,0.0234,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,0.3689,0.1844,0.1844,0.3473,0.0216,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,0.3670,0.1835,0.1835,0.3473,0.0198,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,0.3642,0.1821,0.1821,0.3473,0.0170,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,0.3630,0.1815,0.1815,0.3473,0.0158,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,0.3623,0.1812,0.1812,0.3473,0.0151,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,0.3615,0.1808,0.1808,0.3473,0.0143,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Brazil,0.3606,0.1803,0.1803,0.2003,0.1603,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
57,Myanmar,0.3598,0.1799,0.1799,0.3473,0.0125,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
58,Afghanistan,0.3598,0.1799,0.1799,0.3473,0.0125,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,South Sudan,0.3594,0.1797,0.1797,0.3473,0.0121,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Somalia,0.3593,0.1796,0.1796,0.3473,0.0120,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
61,Madagascar,0.3584,0.1792,0.1792,0.3473,0.0112,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Yemen,0.3574,0.1787,0.1787,0.3473,0.0101,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
63,Zimbabwe,0.3547,0.1773,0.1773,0.3473,0.0074,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Congo,0.3538,0.1769,0.1769,0.3473,0.0065,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
65,Burkina Faso,0.3525,0.1763,0.1763,0.3473,0.0052,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
66,Guinea,0.3520,0.1760,0.1760,0.3473,0.0047,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Lao People's Democratic Republic,0.3517,0.1758,0.1758,0.3473,0.0044,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
68,Uganda,0.3511,0.1756,0.1756,0.3473,0.0038,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
69,Senegal,0.3509,0.1755,0.1755,0.3473,0.0037,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
70,Kyrgyzstan,0.3509,0.1755,0.1755,0.3473,0.0037,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
71,Syrian Arab Republic,0.3508,0.1754,0.1754,0.3473,0.0035,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
72,Cambodia,0.3506,0.1753,0.1753,0.3473,0.0034,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Nepal,0.3500,0.1750,0.1750,0.3473,0.0027,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
74,Tajikistan,0.3499,0.1750,0.1750,0.3473,0.0027,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
