Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
17,Niue,8.7830,4.3915,4.3915,8.0136,0.0001,0.7692,High income,False,True,False,Band 1: <= 0.001%
18,Saint Kitts and Nevis,8.7830,4.3915,4.3915,8.0136,0.0001,0.7692,High income,False,True,False,Band 1: <= 0.001%
19,Cook Islands,8.7830,4.3915,4.3915,8.0136,0.0001,0.7692,High income,False,True,False,Band 1: <= 0.001%
20,Marshall Islands,8.7829,4.3915,4.3915,8.0136,0.0001,0.7692,Upper middle income,False,True,False,Band 1: <= 0.001%
21,Tuvalu,8.7829,4.3914,4.3914,8.0136,0.0000,0.7692,Upper middle income,True,True,False,Band 1: <= 0.001%
22,Nauru,8.7829,4.3914,4.3914,8.0136,0.0000,0.7692,High income,False,True,False,Band 1: <= 0.001%
23,Central African Republic,8.2526,4.1263,4.1263,8.0136,0.2389,0.0000,Low income,True,False,False,Band 1: <= 0.001%
24,Eritrea,8.0601,4.0301,4.0301,8.0136,0.0465,0.0000,Low income,True,False,False,Band 1: <= 0.001%
25,Liberia,8.0506,4.0253,4.0253,8.0136,0.0369,0.0000,Low income,True,False,False,Band 1: <= 0.001%
26,Sierra Leone,8.0413,4.0207,4.0207,8.0136,0.0277,0.0000,Low income,True,False,False,Band 1: <= 0.001%
27,Bhutan,8.0283,4.0141,4.0141,8.0136,0.0146,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
28,Lesotho,8.0253,4.0126,4.0126,8.0136,0.0116,0.0000,Lower middle income,True,False,False,Band 1: <= 0.001%
29,Burundi,8.0235,4.0117,4.0117,8.0136,0.0098,0.0000,Low income,True,False,False,Band 1: <= 0.001%
30,Gambia,8.0175,4.0088,4.0088,8.0136,0.0039,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,8.0159,4.0080,4.0080,8.0136,0.0023,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,7.8881,3.9440,3.9440,6.9452,0.1737,0.7692,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Democratic Republic of the Congo,7.8146,3.9073,3.9073,6.9452,0.8695,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
34,Suriname,7.7759,3.8880,3.8880,6.9452,0.0616,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
35,Haiti,7.7250,3.8625,3.8625,6.9452,0.0106,0.7692,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
36,Fiji,7.7214,3.8607,3.8607,6.9452,0.0070,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
37,Jamaica,7.7185,3.8593,3.8593,6.9452,0.0042,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Mauritius,7.7152,3.8576,3.8576,6.9452,0.0008,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Saint Lucia,7.7146,3.8573,3.8573,6.9452,0.0002,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
40,Seychelles,7.7146,3.8573,3.8573,6.9452,0.0002,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Antigua and Barbuda,7.7146,3.8573,3.8573,6.9452,0.0002,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Barbados,7.7146,3.8573,3.8573,6.9452,0.0002,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
43,Maldives,7.7145,3.8572,3.8572,6.9452,0.0001,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
44,Sudan,7.6616,3.8308,3.8308,6.9452,0.7164,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,7.5429,3.7714,3.7714,6.9452,0.5977,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,7.4310,3.7155,3.7155,6.9452,0.4858,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,7.4281,3.7141,3.7141,6.9452,0.4829,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,7.4233,3.7117,3.7117,6.9452,0.4782,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
49,Mali,7.4131,3.7066,3.7066,6.9452,0.4680,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,7.3780,3.6890,3.6890,6.9452,0.4328,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,7.3405,3.6702,3.6702,6.9452,0.3953,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
