Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
17,Niue,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,High income,False,True,False,Band 1: <= 0.001%
18,Saint Kitts and Nevis,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,High income,False,True,False,Band 1: <= 0.001%
19,Cook Islands,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,High income,False,True,False,Band 1: <= 0.001%
20,Marshall Islands,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,Upper middle income,False,True,False,Band 1: <= 0.001%
21,Tuvalu,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,Upper middle income,True,True,False,Band 1: <= 0.001%
22,Nauru,8.9108,4.4554,4.4554,8.1415,0.0000,0.7692,High income,False,True,False,Band 1: <= 0.001%
23,Central African Republic,8.2610,4.1305,4.1305,8.1415,0.1195,0.0000,Low income,True,False,False,Band 1: <= 0.001%
24,Eritrea,8.1648,4.0824,4.0824,8.1415,0.0232,0.0000,Low income,True,False,False,Band 1: <= 0.001%
25,Liberia,8.1600,4.0800,4.0800,8.1415,0.0185,0.0000,Low income,True,False,False,Band 1: <= 0.001%
26,Sierra Leone,8.1554,4.0777,4.0777,8.1415,0.0138,0.0000,Low income,True,False,False,Band 1: <= 0.001%
27,Bhutan,8.1488,4.0744,4.0744,8.1415,0.0073,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
28,Lesotho,8.1473,4.0737,4.0737,8.1415,0.0058,0.0000,Lower middle income,True,False,False,Band 1: <= 0.001%
29,Burundi,8.1464,4.0732,4.0732,8.1415,0.0049,0.0000,Low income,True,False,False,Band 1: <= 0.001%
30,Gambia,8.1435,4.0717,4.0717,8.1415,0.0019,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,8.1427,4.0713,4.0713,8.1415,0.0012,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,7.9121,3.9560,3.9560,7.0560,0.0868,0.7692,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Suriname,7.8560,3.9280,3.9280,7.0560,0.0308,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
34,Haiti,7.8305,3.9152,3.9152,7.0560,0.0053,0.7692,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
35,Fiji,7.8287,3.9144,3.9144,7.0560,0.0035,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
36,Jamaica,7.8273,3.9136,3.9136,7.0560,0.0021,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
37,Mauritius,7.8256,3.9128,3.9128,7.0560,0.0004,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Saint Lucia,7.8253,3.9127,3.9127,7.0560,0.0001,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Seychelles,7.8253,3.9127,3.9127,7.0560,0.0001,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
40,Antigua and Barbuda,7.8253,3.9126,3.9126,7.0560,0.0001,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Barbados,7.8253,3.9126,3.9126,7.0560,0.0001,0.7692,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Maldives,7.8253,3.9126,3.9126,7.0560,0.0001,0.7692,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
43,Democratic Republic of the Congo,7.4907,3.7454,3.7454,7.0560,0.4347,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
44,Sudan,7.4142,3.7071,3.7071,7.0560,0.3582,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,7.3549,3.6774,3.6774,7.0560,0.2989,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,7.2989,3.6494,3.6494,7.0560,0.2429,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,7.2975,3.6487,3.6487,7.0560,0.2415,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,7.2951,3.6475,3.6475,7.0560,0.2391,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
