Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
48,Eswatini,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
49,Ethiopia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Fiji,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
51,Georgia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
52,Guinea,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Haiti,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
54,Honduras,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
55,Jamaica,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
56,Kyrgyzstan,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
57,Lao People's Democratic Republic,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
58,Madagascar,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Malawi,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Maldives,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
61,Mali,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Mauritania,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
63,Mauritius,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
64,Mongolia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
65,Montenegro,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
66,Mozambique,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
67,Myanmar,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
68,Namibia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
69,Nepal,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
70,Nicaragua,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
