Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
48,Eswatini,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
49,Ethiopia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Fiji,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
51,Georgia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
52,Guinea,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Haiti,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
54,Honduras,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
55,Jamaica,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
56,Kyrgyzstan,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
57,Lao People's Democratic Republic,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
58,Madagascar,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Malawi,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Maldives,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
61,Mali,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Mauritania,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
63,Mauritius,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
64,Mongolia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
65,Montenegro,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
66,Mozambique,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
67,Myanmar,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
68,Namibia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
69,Nepal,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
70,Nicaragua,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
71,Niger,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
72,North Macedonia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
73,Papua New Guinea,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
74,Republic of Moldova,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
75,Rwanda,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
76,Saint Lucia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
77,Senegal,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Seychelles,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,High income,False,True,False,Band 2: 0.001% - 0.01%
