Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
117,Turkmenistan,1.2504,0.6252,0.6252,1.2504,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
118,Ukraine,1.2504,0.6252,0.6252,1.2504,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
119,Uzbekistan,1.2504,0.6252,0.6252,1.2504,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
120,Venezuela (Bolivarian Republic of),1.2504,0.6252,0.6252,1.2504,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
121,Argentina,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
122,Colombia,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
123,Cuba,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,True,False,Band 4: 0.1% - 1.0%
124,Egypt,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
125,Indonesia,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
126,Iran (Islamic Republic of),1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
127,Iraq,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
128,Kazakhstan,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
129,Malaysia,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
130,Nigeria,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
131,Pakistan,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
132,Peru,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
133,Philippines,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
134,Singapore,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,High income,False,True,False,Band 4: 0.1% - 1.0%
135,South Africa,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
136,Thailand,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
137,Türkiye,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
138,Viet Nam,1.0799,0.5399,0.5399,1.0799,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
139,Brazil,0.8525,0.4263,0.4263,0.8525,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
140,India,0.8525,0.4263,0.4263,0.8525,0.0000,0.0000,Lower middle income,False,False,False,Band 5: 1.0% - 10.0%
141,Mexico,0.8525,0.4263,0.4263,0.8525,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
142,China,0.4547,0.2273,0.2273,0.4547,0.0000,0.0000,Upper middle income,False,False,False,Band 6: > 10.0%
